“make”,“country”,“body_type”,“price”,“registred”,“speedometer”,“fuel_type”,“gearbox”,“seats”,“doors”,“engine_size”,“engine_power”,“colour”
FORD,CZ,MINIBUS,10655,2014,179000,DIESEL,NOT_SPECIFIED,9,0,2198,92,NOT_SPECIFIED
FORD,CZ,MINIBUS,10655,2014,179000,DIESEL,NOT_SPECIFIED,9,0,2198,92,NOT_SPECIFIED
PEUGEOT,CZ,MINIBUS,11459,2014,191000,DIESEL,NOT_SPECIFIED,9,0,2198,96,WHITE
CITROEN,CZ,MINIBUS,11459,2014,191000,DIESEL,NOT_SPECIFIED,9,0,2198,96,WHITE
FORD,CZ,NOT_SPECIFIED,7197,2010,195000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
FORD,CZ,VAN,7197,2010,195000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,8001,2012,195000,DIESEL,NOT_SPECIFIED,9,0,2198,74,NOT_SPECIFIED
FORD,CZ,VAN,8001,2012,195000,DIESEL,NOT_SPECIFIED,9,0,2198,74,NOT_SPECIFIED
FORD,CZ,VAN,16043,2015,195000,DIESEL,NOT_SPECIFIED,9,0,2198,92,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,16043,2015,195000,DIESEL,NOT_SPECIFIED,9,0,2198,92,NOT_SPECIFIED
VOLKSWAGEN,CZ,UTILITY_VEHICLE,18697,2016,199000,DIESEL,NOT_SPECIFIED,9,0,1968,120,RED
FORD,CZ,NOT_SPECIFIED,17249,2017,202000,DIESEL,NOT_SPECIFIED,9,0,1995,96,NOT_SPECIFIED
FORD,CZ,VAN,17249,2017,202000,DIESEL,NOT_SPECIFIED,9,0,1995,96,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,9207,2013,205000,DIESEL,NOT_SPECIFIED,9,0,2198,92,NOT_SPECIFIED
FORD,CZ,VAN,9207,2013,205000,DIESEL,NOT_SPECIFIED,9,0,2198,92,NOT_SPECIFIED
PEUGEOT,CZ,MINIBUS,10454,2012,208000,DIESEL,NOT_SPECIFIED,9,0,2198,96,WHITE
CITROEN,CZ,MINIBUS,10454,2012,208000,DIESEL,NOT_SPECIFIED,9,0,2198,96,WHITE
FORD,CZ,VAN,9609,2013,218000,DIESEL,NOT_SPECIFIED,9,0,2198,74,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,9609,2013,218000,DIESEL,NOT_SPECIFIED,9,0,2198,74,NOT_SPECIFIED
RENAULT,CZ,NOT_SPECIFIED,8805,2009,228000,DIESEL,NOT_SPECIFIED,9,0,2464,107,NOT_SPECIFIED
OPEL,CZ,NOT_SPECIFIED,14032,2017,229000,DIESEL,NOT_SPECIFIED,9,0,2299,107,NOT_SPECIFIED
OPEL,CZ,VAN,14032,2017,229000,DIESEL,NOT_SPECIFIED,9,0,2299,107,NOT_SPECIFIED
FORD,CZ,VAN,14837,2018,237000,DIESEL,NOT_SPECIFIED,9,0,1995,77,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,14837,2018,237000,DIESEL,NOT_SPECIFIED,9,0,1995,77,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,7197,2008,239000,DIESEL,NOT_SPECIFIED,9,0,2198,81,NOT_SPECIFIED
FORD,CZ,VAN,7197,2008,239000,DIESEL,NOT_SPECIFIED,9,0,2198,81,NOT_SPECIFIED
FORD,CZ,VAN,5991,2007,245000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,5991,2007,245000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
FORD,CZ,VAN,8001,2011,247000,DIESEL,NOT_SPECIFIED,9,0,2198,85,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,8001,2011,247000,DIESEL,NOT_SPECIFIED,9,0,2198,85,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,7599,2012,248000,DIESEL,NOT_SPECIFIED,9,0,2198,74,NOT_SPECIFIED
FORD,CZ,VAN,7599,2012,248000,DIESEL,NOT_SPECIFIED,9,0,2198,74,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,7599,2008,269000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
VOLKSWAGEN,CZ,COMBI,10012,2007,277000,DIESEL,NOT_SPECIFIED,9,0,2461,96,SILVER_METALLIC
MERCEDES_BENZ,CZ,MINIBUS,9935,2009,282000,DIESEL,NOT_SPECIFIED,9,0,2148,80,WHITE
FORD,CZ,VAN,8805,2010,283000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,8805,2010,283000,DIESEL,NOT_SPECIFIED,9,0,2198,63,NOT_SPECIFIED
FORD,CZ,VAN,8001,2011,321000,DIESEL,NOT_SPECIFIED,9,0,2198,85,NOT_SPECIFIED
FORD,CZ,NOT_SPECIFIED,8001,2011,321000,DIESEL,NOT_SPECIFIED,9,0,2198,85,NOT_SPECIFIED
VOLKSWAGEN,CZ,NOT_SPECIFIED,5227,2003,393000,DIESEL,NOT_SPECIFIED,9,0,2799,116,NOT_SPECIFIED
OPEL,CZ,MINIBUS,20908,2018,78000,NOT_SPECIFIED,NOT_SPECIFIED,9,0,1598,92,NOT_SPECIFIED
VOLKSWAGEN,CZ,MINIBUS,7032,2006,560000,NOT_SPECIFIED,NOT_SPECIFIED,9,0,2461,96,NOT_SPECIFIED
CITROEN,CZ,MINIBUS,13228,2017,198281,DIESEL,MANUAL,9,0,1560,70,WHITE
FORD,CZ,MINIBUS,15641,2015,214907,DIESEL,MANUAL,9,0,2198,74,RED
FORD,CZ,MINIBUS,17952,2015,220863,DIESEL,MANUAL,9,0,2198,74,RED
PEUGEOT,CZ,UTILITY_VEHICLE,15325,2015,232003,DIESEL,MANUAL,9,0,2198,110,WHITE
CITROEN,CZ,MINIBUS,11141,2012,280918,DIESEL,MANUAL,9,0,2198,96,WHITE
VOLKSWAGEN,SK,NOT_SPECIFIED,9800,2005,317909,DIESEL,MANUAL,9,0,1896,63,RED
FORD,CZ,SUV,46489,2008,39000,PETROL,AUTOMATIC,16,0,5409,224,WHITE
FIAT,CZ,MINIBUS,11982,2011,560286,DIESEL,NOT_SPECIFIED,17,0,2999,115,GREY
MERCEDES_BENZ,CZ,MINIBUS,23120,2012,308000,DIESEL,NOT_SPECIFIED,20,0,2143,120,WHITE
MERCEDES_BENZ,CZ,UTILITY_VEHICLE,30156,2010,33500,DIESEL,MANUAL,21,0,2987,140,WHITE
MERCEDES_BENZ,CZ,MINIBUS,28146,2012,219000,DIESEL,NOT_SPECIFIED,23,0,2987,140,BLUE
MERCEDES_BENZ,CZ,MINIBUS,28146,2012,224000,DIESEL,NOT_SPECIFIED,23,0,2987,140,BLUE
MERCEDES_BENZ,CZ,MINIBUS,28146,2012,257000,DIESEL,NOT_SPECIFIED,23,0,2987,140,BLUE
BMW,SK,COUPE,64589,2021,1,PETROL,AUTOMATIC,0,2,2998,275,NOT_SPECIFIED
BMW,SK,CABRIO,69900,2021,4620,PETROL,AUTOMATIC,0,2,2998,275,NOT_SPECIFIED
SMART,SK,HATCHBACK,2990,2004,107362,PETROL,AUTOMATIC,0,2,698,44,GREY
MERCEDES_BENZ,SK,COUPE,4999,2006,242233,DIESEL,AUTOMATIC,0,2,2987,165,GREY
PEUGEOT,CZ,CABRIO,3980,2008,110500,PETROL,NOT_SPECIFIED,0,2,1598,110,GREY
SMART,CZ,HATCHBACK,3578,2010,135000,PETROL,NOT_SPECIFIED,0,2,999,45,BLACK
SMART,CZ,HATCHBACK,1809,2000,162000,PETROL,NOT_SPECIFIED,0,2,599,33,BLACK
NISSAN,SK,NOT_SPECIFIED,24900,2016,32591,NOT_SPECIFIED,NOT_SPECIFIED,0,2,3696,241,NOT_SPECIFIED
TOYOTA,SK,NOT_SPECIFIED,13900,2017,128839,NOT_SPECIFIED,NOT_SPECIFIED,0,2,2494,106,NOT_SPECIFIED
PORSCHE,CZ,COUPE,98874,2021,10200,PETROL,MANUAL,0,2,3995,294,BLACK
VOLKSWAGEN,CZ,NOT_SPECIFIED,9609,2011,59907,PETROL,MANUAL,0,2,1390,118,BLUE
LANCIA,SK,COUPE,3990,1987,86000,PETROL,MANUAL,0,2,1995,86,RED
FORD,SK,CABRIO,3999,2008,131696,PETROL,MANUAL,0,2,1999,107,BLACK
OPEL,SK,CABRIO,2999,2005,141096,PETROL,MANUAL,0,2,1364,66,BLACK
MAZDA,CZ,NOT_SPECIFIED,3417,2000,152234,PETROL,MANUAL,0,2,1598,81,RED
OPEL,CZ,NOT_SPECIFIED,1809,2000,171950,PETROL,MANUAL,0,2,2198,108,BLACK
RENAULT,SK,CABRIO,2999,2007,172745,PETROL,MANUAL,0,2,1598,82,BLACK
MAN,SK,UTILITY_VEHICLE,55000,2021,5,DIESEL,MANUAL,0,2,1968,130,WHITE
VOLKSWAGEN,SK,UTILITY_VEHICLE,32000,2021,3410,DIESEL,MANUAL,0,2,1968,75,WHITE
FIAT,SK,UTILITY_VEHICLE,30000,2019,7694,DIESEL,MANUAL,0,2,2287,130,WHITE
CITROEN,SK,UTILITY_VEHICLE,14000,2018,235540,DIESEL,MANUAL,0,2,1997,120,WHITE
MERCEDES_BENZ,CZ,CABRIO,29041,2016,39000,PETROL,AUTOMATIC,2,2,3498,225,BLACK
AUDI,SK,CABRIO,14990,2008,76453,PETROL,AUTOMATIC,2,2,3189,184,WHITE
SMART,CZ,HATCHBACK,4418,2011,81114,PETROL,AUTOMATIC,2,2,999,45,BLACK
MERCEDES_BENZ,SK,COUPE,31990,2009,101000,PETROL,AUTOMATIC,2,2,3498,232,BLACK
BMW,SK,CABRIO,13900,2003,107320,PETROL,AUTOMATIC,2,2,2979,170,BLUE
MERCEDES_BENZ,SK,CABRIO,7990,1999,128266,PETROL,AUTOMATIC,2,2,2295,142,SILVER
MERCEDES_BENZ,CZ,NOT_SPECIFIED,74346,2005,140481,PETROL,AUTOMATIC,2,2,5513,471,BLACK
MERCEDES_BENZ,CZ,CABRIO,3578,2002,240196,PETROL,AUTOMATIC,2,2,2295,145,GREY
JAGUAR,CZ,COUPE,116566,2020,15,PETROL,NOT_SPECIFIED,2,2,4999,331,NOT_SPECIFIED
NISSAN,CZ,COUPE,34615,2020,13000,PETROL,NOT_SPECIFIED,2,2,3696,241,NOT_SPECIFIED
MAZDA,CZ,CABRIO,18053,2013,21226,PETROL,NOT_SPECIFIED,2,2,1999,118,NOT_SPECIFIED
SMART,CZ,HATCHBACK,4418,2011,81114,PETROL,NOT_SPECIFIED,2,2,999,45,NOT_SPECIFIED
MAZDA,CZ,CABRIO,4422,2003,117860,PETROL,NOT_SPECIFIED,2,2,1598,81,GREY
SMART,CZ,HATCHBACK,3578,2010,135000,PETROL,NOT_SPECIFIED,2,2,999,45,NOT_SPECIFIED
MAZDA,CZ,CABRIO,5991,2005,146883,PETROL,NOT_SPECIFIED,2,2,1598,81,NOT_SPECIFIED
SMART,CZ,HATCHBACK,1809,2000,162000,PETROL,NOT_SPECIFIED,2,2,599,33,NOT_SPECIFIED
BMW,CZ,CABRIO,6701,2001,199000,PETROL,NOT_SPECIFIED,2,2,1895,87,NOT_SPECIFIED
TATRA,CZ,NOT_SPECIFIED,23723,1984,17000,DIESEL,NOT_SPECIFIED,2,2,19000,265,GREEN
FIAT,CZ,NOT_SPECIFIED,12022,2017,44961,DIESEL,NOT_SPECIFIED,2,2,1248,70,NOT_SPECIFIED
PEUGEOT,CZ,CABRIO,2005,2005,200000,DIESEL,NOT_SPECIFIED,2,2,1560,80,NOT_SPECIFIED
FORD,SK,COUPE,45500,2020,12689,PETROL,MANUAL,2,2,4951,331,BLACK
NISSAN,CZ,COUPE,33327,2020,13000,PETROL,MANUAL,2,2,3696,241,WHITE
MERCEDES_BENZ,SK,NOT_SPECIFIED,8500,2005,215540,PETROL,MANUAL,2,2,1795,120,SILVER
VOLKSWAGEN,CZ,FLAT_TRUCK,23719,2016,29810,DIESEL,MANUAL,2,2,2000,75,GREY
CITROEN,CZ,FLAT_TRUCK,22874,2019,95474,DIESEL,MANUAL,2,2,1997,120,NOT_SPECIFIED
FIAT,CZ,UTILITY_VEHICLE,11857,2005,152233,DIESEL,MANUAL,2,2,2800,94,NOT_SPECIFIED
LAND_ROVER,CZ,NOT_SPECIFIED,60313,2001,1000,DIESEL,NOT_SPECIFIED,3,2,2495,90,WHITE
RENAULT,CZ,NOT_SPECIFIED,16006,2013,101000,DIESEL,NOT_SPECIFIED,3,2,2299,92,WHITE
RENAULT,CZ,NOT_SPECIFIED,18439,2015,113000,DIESEL,NOT_SPECIFIED,3,2,2299,100,WHITE
RENAULT,CZ,NOT_SPECIFIED,15082,2011,190000,DIESEL,NOT_SPECIFIED,3,2,2299,92,WHITE
FORD,CZ,NOT_SPECIFIED,15520,2011,195000,DIESEL,NOT_SPECIFIED,3,2,2402,85,NOT_SPECIFIED
RENAULT,CZ,NOT_SPECIFIED,23791,2012,217000,DIESEL,NOT_SPECIFIED,3,2,2488,90,WHITE
PEUGEOT,CZ,NOT_SPECIFIED,2488,2003,258340,DIESEL,NOT_SPECIFIED,3,2,1868,51,WHITE
VOLKSWAGEN,CZ,NOT_SPECIFIED,1684,1998,386770,DIESEL,NOT_SPECIFIED,3,2,1896,47,WHITE
IVECO,SK,NOT_SPECIFIED,37590,2021,49,DIESEL,MANUAL,3,2,2998,130,WHITE
IVECO,SK,NOT_SPECIFIED,51890,2021,60,DIESEL,MANUAL,3,2,2998,130,WHITE
FIAT,SK,NOT_SPECIFIED,39990,2021,378,DIESEL,MANUAL,3,2,2184,132,WHITE
VOLKSWAGEN,CZ,FLAT_TRUCK,21909,2016,63096,DIESEL,MANUAL,3,2,2000,80,WHITE
NISSAN,CZ,FLAT_TRUCK,8037,2008,129607,DIESEL,MANUAL,3,2,2488,96,WHITE
CITROEN,CZ,UTILITY_VEHICLE,14032,2012,136279,DIESEL,MANUAL,3,2,2198,96,GREEN
PEUGEOT,CZ,UTILITY_VEHICLE,20872,2017,148293,DIESEL,MANUAL,3,2,1997,96,WHITE
FORD,CZ,UTILITY_VEHICLE,24277,2017,165950,DIESEL,MANUAL,3,2,1995,96,WHITE
IVECO,SK,NOT_SPECIFIED,11990,2006,194698,DIESEL,MANUAL,3,2,2287,85,WHITE
FORD,CZ,NOT_SPECIFIED,10703,2004,220923,DIESEL,MANUAL,3,2,2402,92,SILVER_METALLIC
FIAT,SK,NOT_SPECIFIED,22900,2019,298900,DIESEL,MANUAL,3,2,2287,96,WHITE
RENAULT,SK,NOT_SPECIFIED,13400,2011,342899,DIESEL,MANUAL,3,2,2953,110,RED
IVECO,SK,NOT_SPECIFIED,12900,2017,709579,DIESEL,MANUAL,3,2,2998,132,WHITE
MERCEDES_BENZ,SK,COUPE,35990,2019,63963,PETROL,AUTOMATIC,4,2,1595,115,SILVER
BMW,CZ,COUPE,30518,2016,175550,PETROL,AUTOMATIC,4,2,4395,330,GREY
AUDI,CZ,SEDAN,13630,2012,232000,PETROL,AUTOMATIC,4,2,1984,155,BLACK
AUDI,SK,COUPE,22900,2013,116800,DIESEL,AUTOMATIC,4,2,2967,180,VIOLET
BMW,CZ,COUPE,23281,2012,216611,DIESEL,AUTOMATIC,4,2,2993,230,BLACK
MERCEDES_BENZ,CZ,NOT_SPECIFIED,10213,2009,230635,DIESEL,AUTOMATIC,4,2,2987,170,BLACK
MERCEDES_BENZ,CZ,COUPE,11258,2011,261779,DIESEL,AUTOMATIC,4,2,2143,125,NOT_SPECIFIED
MERCEDES_BENZ,SK,NOT_SPECIFIED,9990,2009,273000,DIESEL,AUTOMATIC,4,2,2987,170,RED
TRABANT,CZ,SEDAN,2010,1971,24000,PETROL,NOT_SPECIFIED,4,2,598,19,NOT_SPECIFIED
HYUNDAI,CZ,COUPE,11459,2011,50000,PETROL,NOT_SPECIFIED,4,2,3800,223,NOT_SPECIFIED
MASERATI,CZ,COUPE,20024,2001,89548,PETROL,NOT_SPECIFIED,4,2,3217,271,BLUE
PEUGEOT,CZ,CABRIO,3980,2008,110500,PETROL,NOT_SPECIFIED,4,2,1598,110,NOT_SPECIFIED
PEUGEOT,CZ,CABRIO,1568,2002,133426,PETROL,NOT_SPECIFIED,4,2,1968,100,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,8845,1969,135000,PETROL,NOT_SPECIFIED,4,2,1192,34,NOT_SPECIFIED
PORSCHE,CZ,COUPE,34981,2007,156000,PETROL,NOT_SPECIFIED,4,2,3824,261,BLUE
FORD,CZ,NOT_SPECIFIED,22074,2016,157000,PETROL,NOT_SPECIFIED,4,2,2261,233,WHITE
PEUGEOT,CZ,CABRIO,3212,2005,174374,PETROL,NOT_SPECIFIED,4,2,1587,80,NOT_SPECIFIED
CITROEN,CZ,CABRIO,1769,2007,187000,PETROL,NOT_SPECIFIED,4,2,1360,54,GREY
BMW,CZ,CABRIO,5186,1994,203024,PETROL,NOT_SPECIFIED,4,2,1991,110,NOT_SPECIFIED
MERCEDES_BENZ,CZ,COUPE,10012,2002,221075,PETROL,NOT_SPECIFIED,4,2,4966,225,BLUE
BMW,CZ,COUPE,2205,2000,245000,PETROL,NOT_SPECIFIED,4,2,1895,87,NOT_SPECIFIED
MERCEDES_BENZ,CZ,COUPE,3980,2004,128000,DIESEL,NOT_SPECIFIED,4,2,2685,125,SILVER_METALLIC
AUDI,CZ,COUPE,11942,2012,140000,DIESEL,NOT_SPECIFIED,4,2,1968,125,BROWN
PEUGEOT,CZ,COUPE,5347,2009,155000,DIESEL,NOT_SPECIFIED,4,2,2720,150,GREY
MERCEDES_BENZ,CZ,CABRIO,16003,2013,224000,DIESEL,NOT_SPECIFIED,4,2,2143,125,WHITE
AUDI,CZ,CABRIO,11982,2010,253029,DIESEL,NOT_SPECIFIED,4,2,1968,120,GOLD
FORD,SK,COUPE,36990,2016,15320,PETROL,MANUAL,4,2,4951,325,ORANGE
BMW,SK,LIMOUSINE,16165,2018,16550,PETROL,MANUAL,4,2,1499,100,BLACK
VOLKSWAGEN,SK,CABRIO,15900,2017,93800,PETROL,MANUAL,4,2,1197,77,BLACK
AUDI,CZ,NOT_SPECIFIED,12826,2010,102250,PETROL,MANUAL,4,2,1798,118,NOT_SPECIFIED
VOLKSWAGEN,CZ,CABRIO,3819,2006,168000,PETROL,MANUAL,4,2,1984,110,BLUE
PEUGEOT,CZ,CABRIO,3212,2005,174374,PETROL,MANUAL,4,2,1587,80,RED
MINI,SK,CABRIO,1199,2010,178600,PETROL,MANUAL,4,2,1598,135,BLACK
VOLKSWAGEN,SK,CABRIO,4490,1996,227109,PETROL,MANUAL,4,2,1781,55,GREEN_METALLIC
VOLKSWAGEN,CZ,CABRIO,14435,2014,116965,DIESEL,MANUAL,4,2,1968,103140,RED
VOLKSWAGEN,CZ,NOT_SPECIFIED,3413,2005,192211,DIESEL,MANUAL,4,2,1968,51,SILVER
VOLKSWAGEN,SK,CABRIO,5990,2007,228401,DIESEL,MANUAL,4,2,1968,103,SILVER
AUDI,CZ,CABRIO,11982,2010,253029,DIESEL,MANUAL,4,2,1968,120,GOLD_METALLIC
VOLKSWAGEN,CZ,NOT_SPECIFIED,4097,2008,347120,DIESEL,MANUAL,4,2,1968,51,WHITE
AUDI,CZ,HATCHBACK,5624,2010,119600,DIESEL,NOT_SPECIFIED,5,2,1598,66,NOT_SPECIFIED
BMW,SK,LIMOUSINE,16180,2018,20596,PETROL,MANUAL,5,2,1499,100,SILVER_METALLIC
BMW,SK,HATCHBACK,16160,2018,41315,PETROL,MANUAL,5,2,1499,100,BLACK
BMW,SK,CABRIO,93000,2019,38500,PETROL,AUTOMATIC,0,3,4395,390,GREY
IVECO,SK,UTILITY_VEHICLE,32000,2019,72766,DIESEL,AUTOMATIC,0,3,2287,115,WHITE
AUDI,SK,CABRIO,5000,2003,179375,DIESEL,AUTOMATIC,0,3,2496,120,GREY
AUDI,SK,CABRIO,11999,2010,232245,DIESEL,AUTOMATIC,0,3,29673,176243,WHITE
FORD,CZ,HATCHBACK,3538,2009,37000,PETROL,NOT_SPECIFIED,0,3,1242,51,GREY
FIAT,CZ,HATCHBACK,4583,2008,93000,PETROL,NOT_SPECIFIED,0,3,1242,51,RED
SEAT,CZ,HATCHBACK,4784,2014,99000,PETROL,NOT_SPECIFIED,0,3,1198,51,WHITE
CITROEN,CZ,HATCHBACK,1367,2006,237000,PETROL,NOT_SPECIFIED,0,3,1360,65,RED_WINE
MERCEDES_BENZ,CZ,COUPE,2372,2000,290000,PETROL,NOT_SPECIFIED,0,3,3199,160,BLACK
VOLKSWAGEN,CZ,HATCHBACK,3779,2003,186000,DIESEL,NOT_SPECIFIED,0,3,1896,74,SILVER
RENAULT,CZ,PICK_UP,3417,2013,224300,DIESEL,NOT_SPECIFIED,0,3,1491,55,WHITE
VOLKSWAGEN,CZ,COUPE,6634,2009,247000,DIESEL,NOT_SPECIFIED,0,3,1968,103,BLACK
VOLKSWAGEN,SK,NOT_SPECIFIED,30700,2016,24084,NOT_SPECIFIED,NOT_SPECIFIED,0,3,1984,195,NOT_SPECIFIED
BMW,SK,NOT_SPECIFIED,51900,2019,26876,NOT_SPECIFIED,NOT_SPECIFIED,0,3,2979,302,NOT_SPECIFIED
BMW,SK,NOT_SPECIFIED,44300,2018,51525,NOT_SPECIFIED,NOT_SPECIFIED,0,3,2979,272,NOT_SPECIFIED
LAND_ROVER,SK,NOT_SPECIFIED,29900,2014,68102,NOT_SPECIFIED,NOT_SPECIFIED,0,3,2198,90,NOT_SPECIFIED
SKODA,SK,HATCHBACK,8000,2018,85648,PETROL,MANUAL,0,3,999,44,WHITE
MITSUBISHI,CZ,HATCHBACK,3136,2007,94658,PETROL,MANUAL,0,3,1332,70,NOT_SPECIFIED
MERCEDES_BENZ,SK,MPV,4700,2009,98500,PETROL,MANUAL,0,3,1498,70,BLACK
MITSUBISHI,CZ,COMBI,3699,2011,102549,PETROL,MANUAL,0,3,1124,55,BLACK
PEUGEOT,SK,CABRIO,2199,2004,113191,PETROL,MANUAL,0,3,15873,80110,BLUE
TOYOTA,SK,HATCHBACK,2499,2011,123721,PETROL,MANUAL,0,3,998,50,RED
NISSAN,CZ,HATCHBACK,1809,2001,135194,PETROL,MANUAL,0,3,1348,60,GREY
RENAULT,CZ,NOT_SPECIFIED,3176,2011,146608,PETROL,MANUAL,0,3,1149,55,RED
VOLKSWAGEN,SK,HATCHBACK,3999,2005,148613,PETROL,MANUAL,0,3,15953,75104,SILVER_METALLIC
FORD,SK,HATCHBACK,3499,2009,150506,PETROL,MANUAL,0,3,1596,74,BLUE
FIAT,SK,HATCHBACK,3399,2006,155639,PETROL,MANUAL,0,3,13683,7097,GREY_METALLIC
PEUGEOT,CZ,NOT_SPECIFIED,3216,2009,174021,PETROL,MANUAL,0,3,1598,110,BLACK
RENAULT,SK,HATCHBACK,2499,2010,174211,PETROL,MANUAL,0,3,1149,55,BLACK
MINI,SK,HATCHBACK,6999,2012,177991,PETROL,MANUAL,0,3,15983,90124,SILVER_METALLIC
VOLKSWAGEN,SK,HATCHBACK,2499,2005,178193,PETROL,MANUAL,0,3,1390,55,BLACK
VOLKSWAGEN,CZ,NOT_SPECIFIED,1286,2002,179123,PETROL,MANUAL,0,3,997,37,GREEN
FIAT,SK,HATCHBACK,3700,2008,196124,PETROL,MANUAL,0,3,1368,74,BLACK
TOYOTA,SK,NOT_SPECIFIED,1000,2002,246516,PETROL,MANUAL,0,3,1497,78,NOT_SPECIFIED
PEUGEOT,CZ,NOT_SPECIFIED,2211,1999,248117,PETROL,MANUAL,0,3,1997,99,GREY_METALLIC
ALFA_ROMEO,SK,HATCHBACK,5000,2011,129000,DIESEL,MANUAL,0,3,1248,62,BLACK
PEUGEOT,SK,HATCHBACK,1799,2003,156436,DIESEL,MANUAL,0,3,19973,6691,SILVER
TOYOTA,SK,COMBI,15000,1991,168000,DIESEL,MANUAL,0,3,2460,63,NOT_SPECIFIED
AUDI,SK,HATCHBACK,1599,2000,188298,DIESEL,MANUAL,0,3,18963,6691,BLUE
SMART,SK,COUPE,2990,2004,107000,PETROL,AUTOMATIC,2,3,698,45,GREY
VOLKSWAGEN,CZ,UTILITY_VEHICLE,9244,2016,260649,DIESEL,AUTOMATIC,2,3,2000,75,WHITE
OPEL,CZ,CABRIO,3613,2006,73500,PETROL,NOT_SPECIFIED,2,3,1796,92,NOT_SPECIFIED
FIAT,CZ,UTILITY_VEHICLE,6787,2015,84000,PETROL,NOT_SPECIFIED,2,3,1368,70,BLUE
SMART,CZ,COUPE,3013,2007,111000,PETROL,NOT_SPECIFIED,2,3,999,62,NOT_SPECIFIED
MAZDA,CZ,CABRIO,11253,2010,126800,PETROL,NOT_SPECIFIED,2,3,1798,93,NOT_SPECIFIED
BMW,CZ,CABRIO,13264,2001,133100,PETROL,NOT_SPECIFIED,2,3,2171,125,NOT_SPECIFIED
BMW,CZ,CABRIO,9243,1996,151100,PETROL,NOT_SPECIFIED,2,3,1895,103,NOT_SPECIFIED
RENAULT,CZ,CABRIO,1763,2004,181000,PETROL,NOT_SPECIFIED,2,3,1998,98,NOT_SPECIFIED
FORD,CZ,PICK_UP,1403,2007,239000,PETROL,NOT_SPECIFIED,2,3,1299,516834,NOT_SPECIFIED
SMART,CZ,COUPE,1407,2000,110598,DIESEL,NOT_SPECIFIED,2,3,799,30,NOT_SPECIFIED
FIAT,SK,NOT_SPECIFIED,1290,2004,133000,PETROL,MANUAL,2,3,1242,44,NOT_SPECIFIED
RENAULT,CZ,HATCHBACK,1970,2007,170250,PETROL,MANUAL,2,3,1149,55,WHITE
OPEL,SK,UTILITY_VEHICLE,20652,2021,1,DIESEL,MANUAL,2,3,1500,96,WHITE
PEUGEOT,CZ,UTILITY_VEHICLE,8439,2016,120090,DIESEL,MANUAL,2,3,1600,66,GREY
PEUGEOT,CZ,HATCHBACK,3011,2006,153427,PETROL,AUTOMATIC,3,3,1360,54,NOT_SPECIFIED
NISSAN,CZ,UTILITY_VEHICLE,4382,2002,157000,DIESEL,NOT_SPECIFIED,3,3,3999,100,WHITE
VOLKSWAGEN,CZ,UTILITY_VEHICLE,5026,1999,310000,DIESEL,NOT_SPECIFIED,3,3,2461,85,WHITE
VOLKSWAGEN,CZ,NOT_SPECIFIED,7438,1998,480000,DIESEL,NOT_SPECIFIED,3,3,2799,92,YELLOW
OPEL,CZ,HATCHBACK,6429,2014,112017,PETROL,MANUAL,3,3,1229,51,NOT_SPECIFIED
PEUGEOT,CZ,HATCHBACK,2408,2009,112094,PETROL,MANUAL,3,3,1124,44,NOT_SPECIFIED
CITROEN,CZ,HATCHBACK,3011,2005,127815,PETROL,MANUAL,3,3,1587,80,NOT_SPECIFIED
LAND_ROVER,CZ,SUV,5022,2005,179277,DIESEL,MANUAL,3,3,1951,82,NOT_SPECIFIED
AUDI,CZ,COUPE,10450,2009,229698,DIESEL,MANUAL,3,3,2967,176,NOT_SPECIFIED
FIAT,CZ,UTILITY_VEHICLE,14547,2011,302008,DIESEL,MANUAL,3,3,2287,88,WHITE
CITROEN,SK,NOT_SPECIFIED,9999,1999,328708,DIESEL,MANUAL,3,3,2446,63,RED
MERCEDES_BENZ,CZ,COUPE,22074,2007,97800,PETROL,AUTOMATIC,4,3,5462,285,BLACK
RENAULT,CZ,COUPE,4619,2005,116700,PETROL,AUTOMATIC,4,3,1598,83,GREY
VOLKSWAGEN,CZ,SUV,10450,2009,137889,PETROL,AUTOMATIC,4,3,1400,118,WHITE
MERCEDES_BENZ,CZ,COUPE,13228,2009,149000,DIESEL,AUTOMATIC,4,3,2987,170231,GREY_METALLIC
